Date,High,Low,Open,Close,Volume,Adj Close
2011-01-03,8.683693885803223,8.44793701171875,8.44793701171875,8.552718162536621,1830720.0,8.552718162536621
2011-01-04,8.965291023254395,8.618206024169922,8.618206024169922,8.92599868774414,4208870.0,8.92599868774414
2011-01-05,9.181401252746582,8.722986221313477,8.827767372131348,9.076621055603027,3070339.0,9.076621055603027
2011-01-06,9.194499015808105,8.873607635498047,9.043876647949219,8.92599868774414,2387159.0,8.92599868774414
2011-01-07,8.978388786315918,8.585461616516113,8.95874309539795,8.8015718460083,1974716.0,8.8015718460083
2011-01-10,9.580878257751465,9.05042552947998,9.070072174072266,9.574329376220703,6582744.0,9.574329376220703
2011-01-11,9.423707008361816,9.05042552947998,9.371315956115723,9.233792304992676,4693693.0,9.233792304992676
2011-01-12,9.390962600708008,9.227243423461914,9.332023620605469,9.338571548461914,2066794.0,9.338571548461914
2011-01-13,9.364768028259277,9.070072174072266,9.351670265197754,9.102815628051758,2427167.0,9.102815628051758
2011-01-14,9.187950134277344,8.952194213867188,9.083169937133789,9.037327766418457,2714548.0,9.037327766418457
2011-01-18,9.600523948669434,8.991486549377441,9.083169937133789,9.52193832397461,5630965.0,9.52193832397461
2011-01-19,9.744597434997559,9.332023620605469,9.554681777954102,9.528487205505371,5401763.0,9.528487205505371
2011-01-20,9.541584968566895,9.168304443359375,9.469548225402832,9.541584968566895,4339123.0,9.541584968566895
2011-01-21,9.692207336425781,9.187950134277344,9.600523948669434,9.201047897338867,3152797.0,9.201047897338867
2011-01-24,9.659462928771973,9.207596778869629,9.214144706726074,9.476097106933594,4822419.0,9.476097106933594
2011-01-25,10.111329078674316,9.292731285095215,9.410609245300293,9.318925857543945,11498615.0,9.318925857543945
2011-01-26,9.528487205505371,8.965291023254395,9.495742797851562,8.971839904785156,5719226.0,8.971839904785156
2011-01-27,9.135560035705566,8.932546615600586,9.056974411010742,9.011133193969727,4716445.0,9.011133193969727
2011-01-28,9.174853324890137,8.631302833557129,9.017682075500488,8.65095043182373,4810661.0,8.65095043182373
2011-01-31,8.965291023254395,8.61165714263916,8.6705961227417,8.8015718460083,2469617.0,8.8015718460083
2011-02-01,9.102815628051758,8.82121753692627,8.912900924682617,9.070072174072266,3566309.0,9.070072174072266
2011-02-02,9.91486644744873,8.991486549377441,8.991486549377441,9.90176773071289,9996811.0,9.90176773071289
2011-02-03,9.986902236938477,9.58742618560791,9.888670921325684,9.980354309082031,3811392.0,9.980354309082031
2011-02-04,9.97380542755127,9.600523948669434,9.921415328979492,9.829730987548828,3188834.0,9.829730987548828
2011-02-07,10.307792663574219,9.888670921325684,9.954157829284668,10.307792663574219,4598102.0,10.307792663574219
2011-02-08,10.366731643676758,9.954157829284668,10.24885368347168,10.0654878616333,3257549.0,10.0654878616333
2011-02-09,10.307792663574219,9.967255592346191,10.12442684173584,10.117877960205078,2801587.0,10.117877960205078
2011-02-10,10.12442684173584,9.895218849182129,10.052390098571777,10.03929328918457,2352191.0,10.03929328918457
2011-02-11,10.5108060836792,9.882122039794922,9.993451118469238,10.504257202148438,4142751.0,10.504257202148438
2011-02-14,10.844794273376465,10.419121742248535,10.53700065612793,10.798952102661133,8224269.0,10.798952102661133
2011-02-15,10.870988845825195,10.53700065612793,10.792403221130371,10.857891082763672,4129771.0,10.857891082763672
2011-02-16,11.231171607971191,10.812049865722656,10.890634536743164,11.22462272644043,7341816.0,11.22462272644043
2011-02-17,11.48657512664795,11.060903549194336,11.191880226135254,11.414538383483887,8822243.0,11.414538383483887
2011-02-18,13.018991470336914,11.814014434814453,12.704649925231934,11.814014434814453,23044415.0,11.814014434814453
2011-02-22,12.187294960021973,11.460379600524902,11.702685356140137,11.669940948486328,9014645.0,11.669940948486328
2011-02-23,12.115259170532227,11.36214828491211,11.735428810119629,11.702685356140137,4959543.0,11.702685356140137
2011-02-24,12.069416999816895,11.71578311920166,11.71578311920166,12.010478019714355,4587719.0,12.010478019714355
2011-02-25,12.115259170532227,11.414538383483887,12.108710289001465,11.506220817565918,6624126.0,11.506220817565918
2011-02-28,11.506220817565918,11.028160095214844,11.375246047973633,11.17878246307373,7569644.0,11.17878246307373
2011-03-01,11.689586639404297,11.034708976745605,11.1984281539917,11.283562660217285,8021636.0,11.283562660217285
2011-03-02,11.460379600524902,11.067453384399414,11.296660423278809,11.296660423278809,5086590.0,11.296660423278809
2011-03-03,11.61755084991455,10.910282135009766,11.460379600524902,10.936476707458496,10093317.0,10.936476707458496
2011-03-04,11.047805786132812,10.707268714904785,10.995415687561035,10.753110885620117,5945985.0,10.753110885620117
2011-03-07,10.838245391845703,10.320891380310059,10.779306411743164,10.360182762145996,8134329.0,10.360182762145996
2011-03-08,10.471512794494629,10.058938980102539,10.392927169799805,10.28814697265625,5545759.0,10.28814697265625
2011-03-09,10.576292991638184,10.28814697265625,10.333988189697266,10.307792663574219,4303850.0,10.307792663574219
2011-03-10,10.144072532653809,9.52193832397461,10.144072532653809,9.600523948669434,10121567.0,9.600523948669434
2011-03-11,9.449901580810547,9.109365463256836,9.351670265197754,9.345121383666992,10437198.0,9.345121383666992
2011-03-14,9.73804759979248,9.279632568359375,9.705305099487305,9.495742797851562,7419540.0,9.495742797851562
2011-03-15,10.648329734802246,9.672560691833496,9.71185302734375,10.523902893066406,17945762.0,10.523902893066406
2011-03-16,10.47806167602539,9.980354309082031,10.458415031433105,10.22265911102295,11039447.0,10.22265911102295
2011-03-17,10.844794273376465,10.360182762145996,10.484609603881836,10.379830360412598,8340779.0,10.379830360412598
2011-03-18,10.5108060836792,9.96070671081543,10.458415031433105,10.072036743164062,7062222.0,10.072036743164062
2011-03-21,10.740013122558594,10.09823226928711,10.137524604797363,10.550098419189453,6804312.0,10.550098419189453
2011-03-22,10.648329734802246,10.196463584899902,10.648329734802246,10.28814697265625,3834450.0,10.28814697265625
2011-03-23,10.766207695007324,10.31434154510498,10.366731643676758,10.746562004089355,4894035.0,10.746562004089355
2011-03-24,10.988866806030273,10.635231971740723,10.805500984191895,10.740013122558594,4525112.0,10.740013122558594
2011-03-25,10.877537727355957,10.654878616333008,10.877537727355957,10.740013122558594,2025566.0,10.740013122558594
2011-03-28,11.093647956848145,10.779306411743164,11.01506233215332,10.825146675109863,4794322.0,10.825146675109863
2011-03-29,11.106744766235352,10.609037399291992,10.805500984191895,10.988866806030273,3125311.0,10.988866806030273
2011-03-30,11.45383071899414,11.119842529296875,11.16568374633789,11.191880226135254,4759964.0,11.191880226135254
2011-03-31,11.322854995727539,11.10019588470459,11.1984281539917,11.22462272644043,3006968.0,11.22462272644043
2011-04-01,11.38834285736084,11.028160095214844,11.38834285736084,11.257367134094238,2792730.0,11.257367134094238
2011-04-04,11.59135627746582,11.1984281539917,11.381793975830078,11.440732955932617,5257919.0,11.440732955932617
2011-04-05,11.480026245117188,11.172232627868652,11.3294038772583,11.460379600524902,3601735.0,11.460379600524902
2011-04-06,11.59135627746582,11.263916015625,11.571708679199219,11.381793975830078,2589181.0,11.381793975830078
